Average Reservoir Pressure (psi),Cumulative Gas (CO2) Injection (SCF),Cumulative Gas (CO2) Production (SCF),Gas Injection Rate (SCF/day),Water Injection Rate (bbl/day),Cumulative Water Injection (bbl),Cumulative Water Production (bbl),Average Temperature (F),Gas-Oil Ratio SC (SCF/bbl),Water Cut (%),Cumulative Oil Production (bbl),Oil Recovery Factor (%),Cumulative CO2 Stored (SCF)
3506.780762,7682137088,39704612,12841175,0,3745756.25,29449424,186,257.8782654,0.680731535,25083240,43.69631195,7642432476
3506.799561,7752690688,39765080,12827875,0,3745756.25,29474156,186,257.8739014,0.680561304,25094848,43.71653366,7712925608
3506.763184,7928984064,39878456,12821318,0,3745756.25,29535944,186,257.8682861,0.680327117,25123882,43.76710892,7889105608
3506.701904,8041116672,39995704,12815160,0,3745756.25,29575236,186,257.8630676,0.68012321,25142362,43.79930496,8001120968
3506.594238,8233242624,40044888,12808400,0,3745756.25,29642534,186,257.85495,0.679807067,25174060,43.85452271,8193197736
3505.704834,8233242624,40109276,0,6806.568359,3854661.75,29714272,186,257.8529358,0.679774165,25207854,43.91339493,8193133348
3505.717041,8233242624,40128408,0,6806.372559,4058853,29848602,186,257.8409119,0.679312825,25271266,44.02386093,8193114216
3505.807373,8233242624,40176260,0,6815.99707,4270148.5,29987198,186,257.8281555,0.678766966,25336860,44.13813019,8193066364
3505.869873,8233242624,40226828,0,6817.970215,4358782,30045292,186,257.8242798,0.678585947,25364376,44.18606567,8193015796
3503.935791,8450682880,40344628,12790599,0,4358782,30121264,186,257.8302307,0.678904712,25400308,44.24865723,8410338252
3503.949463,8490288128,40376940,12775860,0,4358782,30135120,186,257.831604,0.678961813,25406858,44.2600708,8449911188
3512.927002,8521278976,40386448,12938143,0,4358782,30145830,186,257.811676,0.677978933,25411946,44.26893234,8480892528
3512.925293,8527941632,40410216,12871689,0,4358782,30148140,186,257.8066711,0.67774868,25413046,44.27084732,8487531416
3512.553711,8534929920,40458688,12858032,0,4358782,30150572,186,257.8015137,0.677522838,25414202,44.27286148,8494471232
3512.051758,8542263808,40576568,12850970,0,4358782,30153122,186,257.796814,0.677325368,25415416,44.27497864,8501687240
3510.976807,8560583168,40690716,12840706,0,4358782,30159490,186,257.790802,0.677065551,25418454,44.28026962,8519892452
3509.467773,8606324736,40728776,12824467,0,4358782,30175394,186,257.7902832,0.676988244,25426044,44.29349136,8565595960
3507.97583,8720493568,40736772,12803876,0,4358782,30215142,186,257.7952576,0.677124202,25444996,44.32650757,8679756796
3507.248779,8847880192,40742484,12786355,0,4358782,30259518,186,257.7948914,0.677080274,25466160,44.36337662,8807137708
3506.603516,9165928448,40748488,12769527,0,4358782,30370312,186,257.7915344,0.676778197,25519074,44.45555878,9125179960
3506.595459,9243662336,40754792,12757459,0,4358782,30397412,186,257.7897644,0.676664472,25532022,44.47811508,9202907544
3506.463135,9383947264,40761412,12753209,0,4358782,30446302,186,257.7877502,0.676481485,25555404,44.5188446,9343185852
3505.572754,9383947264,40777964,0,6779.763184,4487597.5,30530710,186,257.7893372,0.676477253,25595770,44.58916473,9343169300
3505.631104,9383947264,40808764,0,6791.62793,4698138,30668220,186,257.7852173,0.675936162,25661698,44.70401382,9343138500
3505.665039,9383947264,40885844,0,6790.653809,4762649.5,30710346,186,257.7852478,0.675807834,25681906,44.73921967,9343061420
3505.730469,9383947264,40927056,0,6795.960449,4901966.5,30801192,186,257.7840881,0.675577164,25725534,44.81521988,9343020208
3505.856934,9383947264,41030260,0,6807.168457,4970038,30845488,186,257.7841797,0.675359309,25746826,44.85231018,9342917004
3504.776856,9410711552,41037960,12744898,0,4970038,30854788,186,257.7862244,0.675420821,25751294,44.86009598,9369673592
3504.16626,9427650560,41057216,12738918,0,4970038,30860678,186,257.788208,0.675492644,25754124,44.86502457,9386593344
3504.452148,9445466112,41072396,12761310,0,4970038,30866858,186,257.7898865,0.675540566,25757092,44.8701973,9404393716
3506.865234,9464266752,41110340,12824560,0,4970038,30873352,186,257.7883911,0.675412953,25760214,44.87563324,9423156412
3506.837402,9475215360,41156596,12775918,0,4970038,30877148,186,257.7869263,0.67531836,25762038,44.8788147,9434058764
3506.877197,9502585856,41271480,12775568,0,4970038,30886636,186,257.7839966,0.675141335,25766604,44.88676834,9461314376
3506.912109,9570960384,41390320,12765808,0,4970038,30910346,186,257.7809448,0.674885213,25778026,44.90666199,9529570064
3506.886963,9652035584,41417164,12762076,0,4970038,30938452,186,257.7797241,0.674679756,25791578,44.93027115,9610618420
3506.782959,9854476288,41484376,12746405,0,4970038,31008644,186,257.7814331,0.674283385,25825484,44.98933792,9812991912
3506.593994,10046977024,41496984,12733394,0,4970038,31075398,186,257.7808838,0.673952878,25857778,45.04559708,10005480040
3506.25708,10415859712,41505504,12720027,0,4970038,31203222,186,257.789917,0.673331022,25919792,45.1536293,10374354208
3506.240967,10530235392,41526832,12708604,0,4970038,31242870,186,257.79245,0.673091054,25939050,45.18717575,10488708560
3505.046631,10530235392,41580180,0,6713.5,5117735,31339742,186,257.8033447,0.673104227,25986096,45.26913071,10488655212
3505.480957,10530235392,41624820,0,6741.909668,5319992.5,31471652,186,257.8294067,0.672425091,26050356,45.38107681,10488610572
3505.497803,10530235392,41744540,0,6753.996582,5394286.5,31519998,186,257.8409729,0.672238767,26073930,45.42214203,10488490852
3505.527344,10530235392,41763860,0,6766.199219,5529610.5,31607848,186,257.8522949,0.671954334,26116816,45.49685288,10488471532
3505.541992,10530235392,41812172,0,6767.806152,5576985,31638584,186,257.8624268,0.671812415,26131830,45.52301025,10488423220
3506.343506,10752923648,41860496,12725046,0,5576985,31715358,186,257.8735352,0.671307981,26169422,45.58849716,10711063152
3506.189453,10807092224,41980552,12713592,0,5576985,31734048,186,257.8791504,0.671163499,26178578,45.60444641,10765111672
3506.241455,10822851584,42004768,12715889,0,5576985,31739478,186,257.8811646,0.671127796,26181240,45.60908508,10780846816
3506.28833,10862237696,42065368,12712116,0,5576985,31753064,186,257.8862915,0.671032965,26187900,45.62068558,10820172328
3506.354492,10960655360,42096904,12705848,0,5576985,31787010,186,257.8961182,0.670818746,26204558,45.64970398,10918558456
3506.349854,11216537600,42112432,12695128,0,5576985,31875244,186,257.9165039,0.670368075,26247944,45.72528458,11174425168
3506.042725,11609712640,42151260,12683091,0,5576985,32010616,186,257.9884644,0.669393182,26314804,45.84175873,11567561380
3506.131836,11673072640,42217340,12672016,0,5576985,32032448,186,258.0011292,0.669268847,26325592,45.86054993,11630855300
3505.187744,11673072640,42229436,0,6739.339844,5711772,32119726,186,258.0372009,0.669255197,26368724,45.93569183,11630843204
3505.207031,11673072640,42231624,0,6741.586426,5745480,32141542,186,258.0520325,0.669170916,26379510,45.95447922,11630841016
3505.251465,11673072640,42233920,0,6751.870606,5880517.5,32228722,186,258.1161194,0.668766737,26422690,46.02970123,11630838720
3505.270996,11673072640,42236332,0,6753.131348,5954801.5,32276650,186,258.1412964,0.668545723,26446448,46.07109451,11630836308
3505.352295,11673072640,42238864,0,6766.413574,6157794,32407160,186,258.2628174,0.667874575,26511354,46.18415833,11630833776
3505.483398,11673072640,42245200,0,6769.030273,6184870.5,32424562,186,258.2793579,0.667777479,26520012,46.19923782,11630827440
3503.84375,11799759872,42261044,12668812,0,6184870.5,32468058,186,258.3164978,0.667954803,26541632,46.23690414,11757498828
3503.684082,12014932992,42300700,12657221,0,6184870.5,32541986,186,258.3696289,0.667897344,26578394,46.30094147,11972632292
3513.46875,12054595584,42338684,12794329,0,6184870.5,32555466,186,258.3616333,0.66640085,26585140,46.31269455,12012256900
3513.424316,12060990464,42448996,12749931,0,6184870.5,32557644,186,258.3599243,0.666150272,26586230,46.31459808,12018541468
3513.030762,12067697664,42464768,12734813,0,6184870.5,32559930,186,258.3583984,0.665909469,26587382,46.3166008,12025232896
3512.512207,12074736640,42527920,12727771,0,6184870.5,32562334,186,258.357544,0.665697515,26588586,46.31869888,12032208720
3511.971924,12082123776,42571392,12721669,0,6184870.5,32564856,186,258.3577576,0.66552496,26589854,46.32090759,12039552384
3510.895508,12100577280,42690680,12712288,0,6184870.5,32571152,186,258.3635559,0.665326893,26593020,46.32642365,12057886600
3509.33252,12146655232,42814876,12696701,0,6184870.5,32586882,186,258.3874817,0.665323436,26600932,46.34020996,12103840356
3507.677002,12261670912,42822896,12676908,0,6184870.5,32626184,186,258.4402466,0.665504754,26620690,46.37462235,12218848016
3506.836182,12408331264,42855012,12660115,0,6184870.5,32676334,186,258.4974365,0.66541487,26645902,46.41854858,12365476252
3506.086914,12762346496,42935580,12643415,0,6184870.5,32797320,186,258.7036743,0.664773881,26706914,46.52483368,12719410916
3506.049316,12812880896,42948100,12633565,0,6184870.5,32814602,186,258.7332764,0.66467917,26715630,46.54001999,12769932796
3505.373779,12812880896,42950532,0,6720.236328,6252072.5,32857792,186,258.7919922,0.664681613,26737418,46.57797623,12769930364
3505.121094,12812880896,42953076,0,6718.445313,6366286,32931172,186,258.8811646,0.664451122,26774476,46.64253235,12769927820
3505.138672,12812880896,42955756,0,6717.105957,6567799.5,33060436,186,259.1919556,0.663629115,26839996,46.75667191,12769925140
3505.162109,12812880896,42958568,0,6724.402344,6776256,33193784,186,259.5403442,0.66282773,26907828,46.87483978,12769922328
3505.20044,12812880896,42965604,0,6723.840332,6789703.5,33202388,186,259.5635986,0.662799537,26912206,46.88246536,12769915292
3505.163818,12876171264,42983228,12658028,0,6789703.5,33223890,186,259.6122742,0.662706196,26923150,46.90153122,12833188036
3505.347168,13034058752,43027432,12631067,0,6789703.5,33277618,186,259.7159729,0.662423551,26950530,46.94922638,12991031320
3506.621094,13166697472,43061512,12632156,0,6789703.5,33322702,186,259.8599548,0.661730587,26973580,46.98937607,13123635960
3506.078857,13497943040,43189692,12618895,0,6789703.5,33435140,186,260.260376,0.660653651,27031328,47.08998489,13454753348
3506.084717,13557832704,43289016,12608226,0,6789703.5,33455478,186,260.3352661,0.660502434,27041782,47.10819626,13514543688
3506.006348,13707512832,43300064,12604682,0,6789703.5,33506276,186,260.5285034,0.660118103,27067938,47.153759,13664212768
3505.728516,13948435456,43314852,12597285,0,6789703.5,33588000,186,260.8655701,0.659586251,27110116,47.22723389,13905120604
3504.870117,13948435456,43351980,0,6705.638184,6990873,33715940,186,261.4786987,0.658821225,27176372,47.34265518,13905083476
3504.878906,13948435456,43445580,0,6701.602539,7031853.5,33742012,186,261.6083069,0.658688486,27189882,47.36618805,13904989876
3504.896973,13948435456,43570612,0,6701.760254,7134308,33807152,186,261.8939819,0.658368289,27223684,47.42507553,13904864844
3504.915283,13948435456,43574928,0,6701.435547,7198623,33848024,186,262.1396179,0.658075571,27244922,47.46207047,13904860528
3504.983643,13948435456,43585736,0,6701.414063,7359410,33950048,186,262.7998962,0.657270134,27298118,47.55474472,13904849720
3504.97876,13948435456,43612852,0,6700.660645,7392961,33971332,186,262.9420471,0.65713203,27309226,47.57409287,13904822604
3505.095703,13961078784,43681180,12642418,0,7392961,33975584,186,262.9700012,0.657101572,27311442,47.57795715,13917397604
3505.143555,14011626496,43710336,12637064,0,7392961,33992584,186,263.084259,0.656965256,27320320,47.59341812,13967916160
3505.303467,14213772288,43829896,12634130,0,7392961,34060524,186,263.3797913,0.656511426,27355868,47.65534592,14169942392
3505.468994,14352504832,43850284,12611995,0,7392961,34107192,186,263.8131104,0.655971169,27380342,47.69798279,14308654548
3505.590088,14699013120,43901800,12600314,0,7392961,34223576,186,264.936676,0.6546489,27441740,47.80493927,14655111320
3505.599609,14743104512,43975056,12597632,0,7392961,34238384,186,265.0808411,0.654480457,27449558,47.81855774,14699129456
3505.603516,14853304320,43979712,12594181,0,7392961,34275380,186,265.4503479,0.654102206,27469118,47.85263825,14809324608
3505.45459,15083045888,43991380,12588584,0,7392961,34352440,186,266.2839661,0.65341866,27509992,47.92384338,15039054508
3505.36084,15083045888,44038388,0,6700.609375,7399661,34356664,186,266.3296509,0.653369486,27512236,47.92774582,15039007500
3505.156738,15083045888,44127236,0,6700.496582,7416412.5,34367216,186,266.4447632,0.653283536,27517836,47.93750382,15038918652
3504.962891,15083045888,44277192,0,6699.954102,7458287,34393588,186,266.6785584,0.653131247,27531840,47.96190262,15038768696
3504.798584,15083045888,44423148,0,6699.30957,7562963.5,34459468,186,267.4878235,0.652676284,27566896,48.02297211,15038622740
3504.804688,15083045888,44438860,0,6700.094238,7607352,34487388,186,267.8434753,0.652408481,27581776,48.04888535,15038607028
3504.705322,15083045888,44502944,0,6700.632813,7784918,34598888,186,269.4321594,0.651403666,27641444,48.15283585,15038542944
3504.709717,15083045888,44602260,0,6702.707031,7808377.5,34613612,186,269.6511536,0.651274025,27649328,48.16656876,15038443628
3504.717041,15083045888,44784852,0,6703.37793,7902225.5,34672460,186,270.5782471,0.650674999,27680918,48.22160721,15038261036
3504.72583,15083045888,44947968,0,6705.192871,7996098,34731260,186,271.578949,0.650081515,27712568,48.27674103,15038097920
3504.848633,15121007616,44979712,12654063,0,7996098,34743856,186,271.7989502,0.649943411,27719356,48.28856278,15076027904
3504.978516,15272707072,45061604,12641570,0,7996098,34794204,186,272.7333374,0.649349153,27746544,48.33592224,15227645468
3505.321533,15499863040,45181708,12619778,0,7996098,34869620,186,274.3045349,0.64827913,27787458,48.40720367,15454681332
3505.365967,15890992128,45415460,12617074,0,7996098,34999068,186,277.5523377,0.64614135,27858350,48.53070068,15845576668
3505.369873,15966739456,45611320,12624578,0,7996098,35024108,186,278.2108154,0.645785093,27872088,48.55462647,15921128136
3505.354248,16156101632,45661260,12624154,0,7996098,35086652,186,280.0027771,0.644961655,27906516,48.61460114,16110440372
3505.368897,16219258880,45792808,12631504,0,7996098,35107488,186,280.6260986,0.644607127,27918004,48.63461304,16173466072
3505.139648,16219258880,45941760,0,6726.404785,8029730,35128312,186,281.2621765,0.644312322,27929502,48.65464401,16173317120
3504.729492,16219258880,45975136,0,6727.419434,8113822.5,35180332,186,282.9565735,0.643688738,27958292,48.70480347,16173283744
3504.627686,16219258880,46061384,0,6729.958984,8231597,35253088,186,285.5680237,0.642755151,27998734,48.77524948,16173197496
3504.403076,16219258880,46256632,0,6736.93457,8440442,35381700,186,291.1070252,0.640754759,28070840,48.90086365,16173002248
3504.392334,16219258880,46508156,0,6756.730957,8602604,35481132,186,296.0727234,0.639132142,28126982,48.99866486,16172750724
3504.336426,16295735296,46578364,12745988,0,8602604,35505984,186,297.3719482,0.638749599,28141038,49.0231514,16249156932
3504.394287,16486724608,46764072,12732595,0,8602604,35568060,186,300.9242249,0.637654543,28176314,49.08460236,16439960536
3507.991699,16507274240,46974424,12844099,0,8602604,35574684,186,301.3373718,0.637159944,28180082,49.09117127,16460299816
3508.08252,16510981120,47414608,12795048,0,8602604,35575880,186,301.4116516,0.637062192,28180766,49.09236145,16463566512
3508.073731,16514870272,47781064,12786266,0,8602604,35577140,186,301.487854,0.636958122,28181480,49.09361267,16467089208
3508.001953,16518953984,47912164,12782959,0,8602604,35578464,186,301.5681458,0.636849701,28182236,49.09492493,16471041820
3507.894287,16523241472,48264368,12781484,0,8602604,35579848,186,301.6528931,0.636742651,28183028,49.09630203,16474977104
3507.601807,16533953536,48335808,12779013,0,8602604,35583316,186,301.861084,0.63653636,28185010,49.09975433,16485617728
3507.054688,16560731136,48445256,12775328,0,8602604,35591980,186,302.3575134,0.636259079,28189962,49.10837936,16512285880
3506.417236,16627644416,48733320,12769700,0,8602604,35613628,186,303.7803345,0.635832608,28202360,49.129982,16578911096
3506.029785,16691204096,49057580,12770747,0,8602604,35634180,186,305.1558838,0.635415435,28214150,49.15052033,16642146516
3505.596436,16850083840,49513540,12769308,0,8602604,35685492,186,308.8230286,0.634375215,28243724,49.20204163,16800570300
3505.232178,17087235072,49737656,12779153,0,8602604,35761936,186,314.9907532,0.632768571,28288090,49.27932739,17037497416
3504.982666,17368981504,50474768,12806651,0,8602604,35852364,186,323.4271545,0.630397439,28341110,49.37168884,17318506736
3504.746826,17368981504,51313488,0,6843.302246,8643663,35877020,186,325.8346558,0.629834712,28355598,49.3969307,17317668016
3504.202637,17368981504,51859392,0,6850.071289,8746414,35938604,186,332.3489685,0.628516793,28391998,49.46033859,17317122112
3504.068848,17368981504,52186692,0,6867.306641,8856291,36004260,186,340.0874023,0.626969576,28431060,49.52838898,17316794812
3504.001953,17368981504,53212548,0,6890.172852,9062997,36127152,186,357.20047,0.623504162,28505268,49.65766144,17315768956
3504.033936,17368981504,54357328,0,6947.34082,9222785,36221268,186,372.1173401,0.620762229,28562766,49.75782394,17314624176
3504.013428,17474168832,54564368,13148490,0,9222785,36253992,186,377.4856567,0.619871855,28582834,49.79278565,17419604464
3505.360107,17737848832,55015232,13184002,0,9222785,36335684,186,391.8120117,0.616926849,28633558,49.88114929,17682833600
3505.3479,17769469952,55505476,13245518,0,9222785,36345432,186,393.5527954,0.616560221,28639620,49.89171219,17713964476
3505.309815,17848541184,56914332,13248841,0,9222785,36369788,186,397.9220276,0.615768909,28654820,49.91819,17791626852
3505.272949,17870362624,58423456,13269040,0,9222785,36376500,186,399.1330872,0.615546107,28659012,49.92549133,17811939168
3505.24707,17924931584,59328312,13271844,0,9222785,36393272,186,402.1550903,0.615015149,28669510,49.94377899,17865603272
3505.130859,18061441024,60109540,13280668,0,9222785,36435172,186,409.6403503,0.61383009,28695870,49.98970032,18001331484
3504.970215,18282522624,60305372,13310449,0,9222785,36502812,186,421.6088257,0.611973286,28738758,50.06441498,18222217252
3504.702881,18563100672,60809608,13360911,0,9222785,36588172,186,436.8199158,0.609498203,28793448,50.15968704,18502291064
3504.061768,18563100672,61914036,0,7149.178223,9294277,36628800,186,443.973999,0.608659923,28819570,50.20519257,18501186636
